Sale_ID,Date,Event_Type,Event_Name,Promotional_Type,Promotional_Budget,Sales_Revenue,ROI,City
SALE_00254,11/19/2021,Islamic Event,Eid Ul Adha,Charity Promotions,161909,393863.37,1.43,Islamabad
SALE_00255,11/26/2021,Islamic Event,Eid Ul Adha,Celebrity Endorsements,131981,418761.88,2.17,Faisalabad
SALE_00256,12/3/2021,Islamic Event,Kashmir Day,Discount offers,213037,524864.39,1.46,Peshawar
SALE_00257,12/10/2021,Islamic Event,Kashmir Day,TV and Radio Campaigns,838904,1984915.94,1.37,Sukkur
SALE_00258,12/17/2021,Islamic Event,Kashmir Day,Retail Partnerships,106481,352523.79,2.31,Multan
SALE_00259,12/24/2021,National Event,Ramadan,Advertisements,708432,2438669.27,2.44,Hyderabad
SALE_00260,12/31/2021,National Event,Ramadan,Discount offers,420669,676117.09,0.61,Larkana
SALE_00261,1/7/2022,National Event,Ramadan,Charity Promotions,151917,548306.05,2.61,Nawabshah
SALE_00262,1/14/2022,National Event,Ramadan,Collaborations with National Events,298001,945505.30,2.17,Bahawalpur
SALE_00263,1/21/2022,National Event,Ramadan,Social Media Campaigns,466891,940749.05,1.01,Rahim Yar Khan
SALE_00264,1/28/2022,Islamic Event,Muharram,Charity Promotions,824391,1456512.04,0.77,Karachi
SALE_00265,2/4/2022,Islamic Event,Muharram,Social Media Campaigns,338959,1328987.14,2.92,Lahore
SALE_00266,2/11/2022,Islamic Event,Muharram,Branding with Religious themes,504011,1487938.84,1.95,Islamabad
SALE_00267,2/18/2022,National Event,Eid Ul Fitr,Social Media Campaigns,568763,928425.20,0.63,Faisalabad
SALE_00268,2/25/2022,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,955182,3085219.07,2.23,Peshawar
SALE_00269,3/4/2022,National Event,Eid Ul Fitr,Special Packaging,469366,1622334.50,2.46,Sukkur
SALE_00270,3/11/2022,National Event,Eid Ul Fitr,Collaborations with NGOs,766302,1522263.71,0.99,Multan
SALE_00271,3/18/2022,International Event,Labour Day,Discount offers,894619,1656782.09,0.85,Hyderabad
SALE_00272,3/25/2022,International Event,Labour Day,Social Media Campaigns,409376,1484004.27,2.63,Larkana
SALE_00273,4/1/2022,International Event,Labour Day,Sponsorship of Local Events,359088,1265305.42,2.52,Nawabshah
SALE_00274,4/8/2022,National Event,National Food Day,Recipe Contests,305806,1002070.19,2.28,Bahawalpur
SALE_00275,4/15/2022,National Event,National Food Day,Discount offers,118541,203260.78,0.71,Rahim Yar Khan
SALE_00276,4/22/2022,National Event,National Food Day,Celebrity Endorsements,470306,1665325.69,2.54,Karachi
SALE_00277,4/29/2022,Cultural Event,Wedding Season,Wedding Packages,754560,2349333.00,2.11,Lahore
SALE_00278,5/6/2022,Cultural Event,Wedding Season,In-Store Displays,533166,1910963.67,2.58,Islamabad
SALE_00279,5/13/2022,Cultural Event,Wedding Season,Celebrity Endorsements,592615,2100206.64,2.54,Faisalabad
SALE_00280,5/20/2022,Cultural Event,Wedding Season,Social Media Campaigns,483940,1318566.00,1.72,Peshawar
SALE_00281,5/27/2022,International Event,National Health Day,Educational Campaigns,509001,1705308.20,2.35,Sukkur
SALE_00282,6/3/2022,International Event,National Health Day,Social Media Campaigns,739890,2482317.82,2.35,Multan
SALE_00283,6/10/2022,International Event,National Health Day,Discount offers,490499,1222700.66,1.49,Hyderabad
SALE_00284,6/17/2022,International Event,National Health Day,Partnership with Nutritionists,839262,1381140.87,0.65,Larkana
SALE_00285,6/24/2022,Islamic Event,Independence Day,Discount offers,507707,1219930.22,1.40,Nawabshah
SALE_00286,7/1/2022,Islamic Event,Independence Day,TV and Radio Campaigns,260560,607104.79,1.33,Bahawalpur
SALE_00287,7/8/2022,Islamic Event,Independence Day,Retail Partnerships,496734,1699448.44,2.42,Rahim Yar Khan
SALE_00288,7/15/2022,Islamic Event,Eid Ul Adha,Discount offers,735095,2481674.47,2.38,Karachi
SALE_00289,7/22/2022,Islamic Event,Eid Ul Adha,Social Media Campaigns,813038,1887725.36,1.32,Lahore
SALE_00290,7/29/2022,Islamic Event,Eid Ul Adha,Charity Promotions,551153,1354130.71,1.46,Islamabad
SALE_00291,8/5/2022,Islamic Event,Eid Ul Adha,Celebrity Endorsements,310127,885712.86,1.86,Faisalabad
SALE_00292,8/12/2022,Islamic Event,Kashmir Day,Discount offers,774212,1342002.08,0.73,Peshawar
SALE_00293,8/19/2022,Islamic Event,Kashmir Day,TV and Radio Campaigns,872447,1607200.76,0.84,Sukkur
SALE_00294,8/26/2022,Islamic Event,Kashmir Day,Retail Partnerships,657549,1032097.20,0.57,Multan
SALE_00295,9/2/2022,National Event,Ramadan,Advertisements,777900,2199545.38,1.83,Hyderabad
SALE_00296,9/9/2022,National Event,Ramadan,Discount offers,174717,628381.41,2.60,Larkana
SALE_00297,9/16/2022,National Event,Ramadan,Charity Promotions,205371,632253.61,2.08,Nawabshah
SALE_00298,9/23/2022,National Event,Ramadan,Collaborations with National Events,857496,2185857.02,1.55,Bahawalpur
SALE_00299,9/30/2022,National Event,Ramadan,Social Media Campaigns,118428,389136.92,2.29,Rahim Yar Khan
SALE_00300,10/7/2022,Islamic Event,Muharram,Charity Promotions,230842,4595349.64,18.91,Karachi
SALE_00301,10/14/2022,Islamic Event,Muharram,Social Media Campaigns,203233,4760700.20,22.42,Lahore
SALE_00302,10/21/2022,Islamic Event,Muharram,Branding with Religious themes,274624,43840331.23,158.64,Islamabad
SALE_00303,10/28/2022,National Event,Eid Ul Fitr,Social Media Campaigns,623790,1141685.41,0.83,Faisalabad
SALE_00304,11/4/2022,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,236892,850478.79,2.59,Peshawar
SALE_00305,11/11/2022,National Event,Eid Ul Fitr,Special Packaging,641216,1632493.75,1.55,Sukkur
SALE_00306,11/18/2022,National Event,Eid Ul Fitr,Collaborations with NGOs,988626,1804949.75,0.83,Multan
SALE_00307,11/25/2022,International Event,Labour Day,Discount offers,844920,1740309.06,1.06,Hyderabad
SALE_00308,12/2/2022,International Event,Labour Day,Social Media Campaigns,583172,1308182.76,1.24,Larkana
SALE_00309,12/9/2022,International Event,Labour Day,Sponsorship of Local Events,654274,2279134.76,2.48,Nawabshah
SALE_00310,12/16/2022,National Event,National Food Day,Recipe Contests,692402,1474302.09,1.13,Bahawalpur
SALE_00311,12/23/2022,National Event,National Food Day,Discount offers,641044,2119215.81,2.31,Rahim Yar Khan
SALE_00312,12/30/2022,National Event,National Food Day,Celebrity Endorsements,441465,961842.51,1.18,Karachi
SALE_00313,1/6/2023,Cultural Event,Wedding Season,Wedding Packages,311011,734565.43,1.36,Lahore
SALE_00314,1/13/2023,Cultural Event,Wedding Season,In-Store Displays,555788,2096818.33,2.77,Islamabad
SALE_00315,1/20/2023,Cultural Event,Wedding Season,Celebrity Endorsements,130514,373070.35,1.86,Faisalabad
SALE_00316,1/27/2023,Cultural Event,Wedding Season,Social Media Campaigns,256574,680619.99,1.65,Peshawar
SALE_00317,2/3/2023,International Event,National Health Day,Educational Campaigns,989719,2569864.84,1.60,Sukkur
SALE_00318,2/10/2023,International Event,National Health Day,Social Media Campaigns,939985,3452327.09,2.67,Multan
SALE_00319,2/17/2023,International Event,National Health Day,Discount offers,360691,1243384.51,2.45,Hyderabad
SALE_00320,2/24/2023,International Event,National Health Day,Partnership with Nutritionists,151432,280535.53,0.85,Larkana
SALE_00321,3/3/2023,Islamic Event,Independence Day,Discount offers,831334,1340480.95,0.61,Nawabshah
SALE_00322,3/10/2023,Islamic Event,Independence Day,TV and Radio Campaigns,394509,1383164.68,2.51,Bahawalpur
SALE_00323,3/17/2023,Islamic Event,Independence Day,Retail Partnerships,987366,3196315.89,2.24,Rahim Yar Khan
SALE_00324,3/24/2023,Islamic Event,Eid Ul Adha,Discount offers,957206,3554004.40,2.71,Karachi
SALE_00325,3/31/2023,Islamic Event,Eid Ul Adha,Social Media Campaigns,896551,3372522.72,2.76,Lahore
SALE_00326,4/7/2023,Islamic Event,Eid Ul Adha,Charity Promotions,268796,634800.47,1.36,Islamabad
SALE_00327,4/14/2023,Islamic Event,Eid Ul Adha,Celebrity Endorsements,211721,726378.76,2.43,Faisalabad
SALE_00328,4/21/2023,Islamic Event,Kashmir Day,Discount offers,414131,933498.43,1.25,Peshawar
SALE_00329,4/28/2023,Islamic Event,Kashmir Day,TV and Radio Campaigns,675209,1525540.94,1.26,Sukkur
SALE_00330,5/5/2023,Islamic Event,Kashmir Day,Retail Partnerships,509479,1517796.66,1.98,Multan
SALE_00331,5/12/2023,National Event,Ramadan,Advertisements,841742,1583596.44,0.88,Hyderabad
SALE_00332,5/19/2023,National Event,Ramadan,Discount offers,464070,893904.39,0.93,Larkana
SALE_00333,5/26/2023,National Event,Ramadan,Charity Promotions,649198,1847304.05,1.85,Nawabshah
SALE_00334,6/2/2023,National Event,Ramadan,Collaborations with National Events,830894,2196861.25,1.64,Bahawalpur
SALE_00335,6/9/2023,National Event,Ramadan,Social Media Campaigns,879788,2217822.93,1.52,Rahim Yar Khan
SALE_00336,6/16/2023,Islamic Event,Muharram,Charity Promotions,994517,3013153.37,2.03,Karachi
SALE_00337,6/23/2023,Islamic Event,Muharram,Social Media Campaigns,668784,1395926.86,1.09,Lahore
SALE_00338,6/30/2023,Islamic Event,Muharram,Branding with Religious themes,120048,242212.92,1.02,Islamabad
SALE_00339,7/7/2023,National Event,Eid Ul Fitr,Social Media Campaigns,881932,1785780.07,1.02,Faisalabad
SALE_00340,7/14/2023,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,788770,1313350.04,0.67,Peshawar
SALE_00341,7/21/2023,National Event,Eid Ul Fitr,Special Packaging,666906,1781556.91,1.67,Sukkur
SALE_00342,7/28/2023,National Event,Eid Ul Fitr,Collaborations with NGOs,623370,1336895.34,1.14,Multan
SALE_00343,8/4/2023,International Event,Labour Day,Discount offers,629084,1656292.06,1.63,Hyderabad
SALE_00344,8/11/2023,International Event,Labour Day,Social Media Campaigns,628818,1827193.90,1.91,Larkana
SALE_00345,8/18/2023,International Event,Labour Day,Sponsorship of Local Events,197701,759653.81,2.84,Nawabshah
SALE_00346,8/25/2023,National Event,National Food Day,Recipe Contests,788873,2635660.91,2.34,Bahawalpur
SALE_00347,9/1/2023,National Event,National Food Day,Discount offers,215626,614913.68,1.85,Rahim Yar Khan
SALE_00348,9/8/2023,National Event,National Food Day,Celebrity Endorsements,846165,2835584.65,2.35,Karachi
SALE_00349,9/15/2023,Cultural Event,Wedding Season,Wedding Packages,252167,998769.21,2.96,Lahore
SALE_00350,9/22/2023,Cultural Event,Wedding Season,In-Store Displays,379049,785372.17,1.07,Islamabad
SALE_00351,9/29/2023,Cultural Event,Wedding Season,Celebrity Endorsements,134639,230178.88,0.71,Faisalabad
SALE_00352,10/6/2023,Cultural Event,Wedding Season,Social Media Campaigns,621296,1247063.14,1.01,Peshawar
SALE_00353,10/13/2023,International Event,National Health Day,Educational Campaigns,604826,1943515.77,2.21,Sukkur
SALE_00354,10/20/2023,International Event,National Health Day,Social Media Campaigns,132263,461400.35,2.49,Multan
SALE_00355,10/27/2023,International Event,National Health Day,Discount offers,446249,1564496.34,2.51,Hyderabad
SALE_00356,11/3/2023,International Event,National Health Day,Partnership with Nutritionists,935251,3584299.19,2.83,Larkana
SALE_00357,11/10/2023,Islamic Event,Independence Day,Discount offers,562486,1933246.28,2.44,Nawabshah
SALE_00358,11/17/2023,Islamic Event,Independence Day,TV and Radio Campaigns,482805,1481482.60,2.07,Bahawalpur
SALE_00359,11/24/2023,Islamic Event,Independence Day,Retail Partnerships,189873,648813.81,2.42,Rahim Yar Khan
SALE_00360,12/1/2023,Islamic Event,Eid Ul Adha,Discount offers,855515,1490094.33,0.74,Karachi
SALE_00361,12/8/2023,Islamic Event,Eid Ul Adha,Social Media Campaigns,591246,1605348.10,1.72,Lahore
SALE_00362,12/15/2023,Islamic Event,Eid Ul Adha,Charity Promotions,287493,715696.40,1.49,Islamabad
SALE_00363,12/22/2023,Islamic Event,Eid Ul Adha,Celebrity Endorsements,799277,2412554.04,2.02,Faisalabad
SALE_00364,12/29/2023,Islamic Event,Kashmir Day,Discount offers,139919,236588.62,0.69,Peshawar
SALE_00365,1/5/2024,Islamic Event,Kashmir Day,TV and Radio Campaigns,754713,2515023.86,2.33,Sukkur
SALE_00366,1/12/2024,Islamic Event,Kashmir Day,Retail Partnerships,308331,854679.37,1.77,Multan
SALE_00367,1/19/2024,National Event,Ramadan,Advertisements,826730,1703254.23,1.06,Hyderabad
SALE_00368,1/26/2024,National Event,Ramadan,Discount offers,428410,748861.17,0.75,Larkana
SALE_00369,2/2/2024,National Event,Ramadan,Charity Promotions,537948,1470784.25,1.73,Nawabshah
SALE_00370,2/9/2024,National Event,Ramadan,Collaborations with National Events,908744,3567574.03,2.93,Bahawalpur
SALE_00371,2/16/2024,National Event,Ramadan,Social Media Campaigns,334424,757489.00,1.27,Rahim Yar Khan
SALE_00372,2/23/2024,Islamic Event,Muharram,Charity Promotions,287701,867832.37,2.02,Karachi
SALE_00373,3/1/2024,Islamic Event,Muharram,Social Media Campaigns,866250,1693002.28,0.95,Lahore
SALE_00374,3/8/2024,Islamic Event,Muharram,Branding with Religious themes,526372,1509265.90,1.87,Islamabad
SALE_00375,3/15/2024,National Event,Eid Ul Fitr,Social Media Campaigns,343434,747202.79,1.18,Faisalabad
SALE_00376,3/22/2024,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,889175,3199053.58,2.60,Peshawar
SALE_00377,3/29/2024,National Event,Eid Ul Fitr,Special Packaging,288609,767778.13,1.66,Sukkur
SALE_00378,4/5/2024,National Event,Eid Ul Fitr,Collaborations with NGOs,289145,608024.05,1.10,Multan
SALE_00379,4/12/2024,International Event,Labour Day,Discount offers,869999,3160266.07,2.63,Hyderabad
SALE_00380,4/19/2024,International Event,Labour Day,Social Media Campaigns,177558,692533.09,2.90,Larkana
SALE_00381,4/26/2024,International Event,Labour Day,Sponsorship of Local Events,480347,936640.53,0.95,Nawabshah
SALE_00382,5/3/2024,National Event,National Food Day,Recipe Contests,909260,3440589.63,2.78,Bahawalpur
SALE_00383,5/10/2024,National Event,National Food Day,Discount offers,520654,1456648.51,1.80,Rahim Yar Khan
SALE_00384,5/17/2024,National Event,National Food Day,Celebrity Endorsements,933686,2334362.28,1.50,Karachi
SALE_00385,5/24/2024,Cultural Event,Wedding Season,Wedding Packages,153790,515645.95,2.35,Lahore
SALE_00386,5/31/2024,Cultural Event,Wedding Season,In-Store Displays,277848,748040.09,1.69,Islamabad
SALE_00387,6/7/2024,Cultural Event,Wedding Season,Celebrity Endorsements,662901,1478350.93,1.23,Faisalabad
SALE_00388,6/14/2024,Cultural Event,Wedding Season,Social Media Campaigns,776486,1196555.88,0.54,Peshawar
SALE_00389,6/21/2024,International Event,National Health Day,Educational Campaigns,289534,1056256.06,2.65,Sukkur
SALE_00390,6/28/2024,International Event,National Health Day,Social Media Campaigns,603338,1178355.71,0.95,Multan
SALE_00391,7/5/2024,International Event,National Health Day,Discount offers,275176,642177.57,1.33,Hyderabad
SALE_00392,7/12/2024,International Event,National Health Day,Partnership with Nutritionists,772154,2108375.28,1.73,Larkana
SALE_00393,7/19/2024,Islamic Event,Independence Day,Discount offers,781276,1615746.65,1.07,Nawabshah
SALE_00394,7/26/2024,Islamic Event,Independence Day,TV and Radio Campaigns,579938,1065991.42,0.84,Bahawalpur
SALE_00395,8/2/2024,Islamic Event,Independence Day,Retail Partnerships,667916,2035508.10,2.05,Rahim Yar Khan
SALE_00396,8/9/2024,Islamic Event,Eid Ul Adha,Discount offers,641613,1682958.27,1.62,Karachi
SALE_00397,8/16/2024,Islamic Event,Eid Ul Adha,Social Media Campaigns,982540,1544695.33,0.57,Lahore
SALE_00398,8/23/2024,Islamic Event,Eid Ul Adha,Charity Promotions,479203,1359730.05,1.84,Islamabad
SALE_00399,8/30/2024,Islamic Event,Eid Ul Adha,Celebrity Endorsements,781131,2220279.37,1.84,Faisalabad
SALE_00400,9/6/2024,Islamic Event,Kashmir Day,Discount offers,754987,1179559.66,0.56,Peshawar
SALE_00401,9/13/2024,Islamic Event,Kashmir Day,TV and Radio Campaigns,573869,1371205.19,1.39,Sukkur
SALE_00402,9/20/2024,Islamic Event,Kashmir Day,Retail Partnerships,268343,689185.58,1.57,Multan
SALE_00403,9/27/2024,National Event,Ramadan,Advertisements,858287,3234493.08,2.77,Hyderabad
SALE_00404,10/4/2024,National Event,Ramadan,Discount offers,552985,922508.23,0.67,Larkana
SALE_00405,10/11/2024,National Event,Ramadan,Charity Promotions,502660,1171704.51,1.33,Nawabshah
SALE_00406,10/18/2024,National Event,Ramadan,Collaborations with National Events,614186,1001560.09,0.63,Bahawalpur
SALE_00407,10/25/2024,National Event,Ramadan,Social Media Campaigns,106813,365371.55,2.42,Rahim Yar Khan
SALE_00408,11/1/2024,Islamic Event,Muharram,Charity Promotions,647403,1431612.50,1.21,Karachi
SALE_00409,11/8/2024,Islamic Event,Muharram,Social Media Campaigns,203381,333950.37,0.64,Lahore
SALE_00410,11/15/2024,Islamic Event,Muharram,Branding with Religious themes,395467,1325166.92,2.35,Islamabad
SALE_00411,11/22/2024,National Event,Eid Ul Fitr,Social Media Campaigns,432767,1708234.07,2.95,Faisalabad
SALE_00412,11/29/2024,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,282650,437427.12,0.55,Peshawar
SALE_00413,12/6/2024,National Event,Eid Ul Fitr,Special Packaging,344348,1350534.87,2.92,Sukkur
SALE_00414,12/13/2024,National Event,Eid Ul Fitr,Collaborations with NGOs,841028,1564477.85,0.86,Multan
SALE_00415,12/20/2024,International Event,Labour Day,Discount offers,123937,456399.11,2.68,Hyderabad
SALE_00416,1/1/2021,International Event,Labour Day,Social Media Campaigns,550387,2015375.05,2.66,Larkana
SALE_00417,1/8/2021,International Event,Labour Day,Sponsorship of Local Events,378005,791727.50,1.09,Nawabshah
SALE_00418,1/15/2021,National Event,National Food Day,Recipe Contests,331202,913223.30,1.76,Bahawalpur
SALE_00419,1/22/2021,National Event,National Food Day,Discount offers,721813,2412797.87,2.34,Rahim Yar Khan
SALE_00420,1/29/2021,National Event,National Food Day,Celebrity Endorsements,263473,771580.13,1.93,Karachi
SALE_00421,2/5/2021,Cultural Event,Wedding Season,Wedding Packages,121304,441569.57,2.64,Lahore
SALE_00422,2/12/2021,Cultural Event,Wedding Season,In-Store Displays,642036,1144308.23,0.78,Islamabad
SALE_00423,2/19/2021,Cultural Event,Wedding Season,Celebrity Endorsements,607490,1675142.91,1.76,Faisalabad
SALE_00424,2/26/2021,Cultural Event,Wedding Season,Social Media Campaigns,989840,3352200.94,2.39,Peshawar
SALE_00425,3/5/2021,International Event,National Health Day,Educational Campaigns,911902,2306336.40,1.53,Sukkur
SALE_00426,3/12/2021,International Event,National Health Day,Social Media Campaigns,610551,2276195.72,2.73,Multan
SALE_00427,3/19/2021,International Event,National Health Day,Discount offers,259343,661244.00,1.55,Hyderabad
SALE_00428,3/26/2021,International Event,National Health Day,Partnership with Nutritionists,170259,506327.75,1.97,Larkana
SALE_00429,4/2/2021,Islamic Event,Independence Day,Discount offers,998716,3412970.66,2.42,Nawabshah
SALE_00430,4/9/2021,Islamic Event,Independence Day,TV and Radio Campaigns,331045,1015762.72,2.07,Bahawalpur
SALE_00431,4/16/2021,Islamic Event,Independence Day,Retail Partnerships,128165,277374.53,1.16,Rahim Yar Khan
